"ID","response","data_location","duration","confidence","reason","lineup","attempt","weight"
42,"16",19,125,1,"3_","turk11-dialyzerheterogeneous-1",5,0.333333333333333
42,"10",10,25,1,"3_","turk11-dialyzernonlinear-4",10,1
42,"2",16,89,1,"2_","turk11-examfanned-2",2,1
42,"20",7,34,1,"3_","turk11-autismfanned2-3",11,1
42,"6",20,79,1,"3_","turk11-radontranef-4",4,0.333333333333333
42,"4",20,79,1,"3_","turk11-radontranef-4",4,0.333333333333333
42,"11",20,79,1,"3_","turk11-radontranef-4",4,0.333333333333333
42,"10",10,44,1,"3_","turk11-examcorr-5",9,1
42,"10",10,54,1,"1_","turk11-autismordered-1",8,1
42,"2",13,71,1,"1_","turk11-cyclone-1",7,1
43,"10",10,32,3,"1_","turk11-dialyzernonlinear-2",4,1
43,"13",13,44,3,"2_","turk11-cyclone-5",2,1
43,"7",7,33,3,"2_","turk11-autismfanned2-3",7,1
43,"7",7,61,3,"2_","turk11-dialyzerheterogeneous-5",1,1
43,"18",18,22,4,"2_","turk11-radontranef-2",8,1
43,"8",8,31,4,"1_","turk11-examcorr-2",3,1
43,"12",12,17,3,"2_","turk11-autismordered-4",10,1
44,"8",16,44,4,"5_","turk11-examfanned-3",4,1
44,"12",12,17,3,"5_","turk11-autismordered-4",9,1
44,"19",19,21,4,"5_","turk11-radontranef-1",5,1
44,"4",19,20,4,"5_","turk11-dialyzerheterogeneous-1",11,1
44,"8",8,15,3,"5_","turk11-examcorr-2",7,1
44,"16",16,19,3,"5_","turk11-autismfanned2-5",8,1
44,"10",10,18,3,"5_","turk11-dialyzernonlinear-4",6,1
44,"17",13,42,3,"5_","turk11-cyclone-2",1,1
44,"11",16,37,3,"5_","turk11-examfanned-5",12,1
47,"10",10,30,4,"4_","turk11-autismordered-5",19,1
47,"11",16,155,4,"4_","turk11-examfanned-5",20,1
47,"10",10,34,4,"3_","turk11-dialyzernonlinear-3",28,1
47,"16",16,42,4,"2_","turk11-autismfanned2-5",22,1
47,"18",18,30,4,"3_","turk11-radontranef-2",26,1
47,"10",10,32,4,"3_","turk11-examcorr-5",21,1
47,"13",13,84,4,"4_","turk11-cyclone-5",24,1
47,"20",19,56,3,"2_","turk11-dialyzerheterogeneous-3",23,1
47,"16",16,47,3,"2_","turk11-autismfanned2-5",16,1
47,"19",19,80,3,"2_","turk11-dialyzerheterogeneous-3",2,1
47,"16",16,141,3,"3_","turk11-examfanned-4",4,1
47,"1",16,81,4,"4_","turk11-examfanned-2",10,1
47,"10",15,46,4,"1_","turk11-radontranef-5",15,1
47,"10",10,21,3,"3_","turk11-autismordered-5",3,1
47,"10",10,37,4,"3_","turk11-dialyzernonlinear-4",18,1
47,"1",18,25,3,"3_","turk11-examcorr-4",6,1
47,"13",12,43,3,"3_","turk11-dialyzerheterogeneous-4",9,1
47,"10",15,37,3,"2_","turk11-radontranef-5",7,1
47,"6",6,69,4,"4_","turk11-examcorr-3",13,1
47,"13",13,70,4,"4_","turk11-cyclone-4",11,1
47,"12",12,36,4,"3_","turk11-autismordered-4",12,1
47,"10",10,48,3,"4_","turk11-autismfanned2-4",5,1
48,"1",16,73,1,"1_","turk11-examfanned-1",9,1
48,"20",20,51,1,"3_","turk11-autismordered-3",11,1
48,"8",8,61,1,"3_","turk11-examcorr-2",4,1
48,"12",18,59,1,"3_","turk11-radontranef-2",1,1
48,"10",10,44,1,"1_","turk11-dialyzernonlinear-3",2,1
48,"17",7,55,1,"2_","turk11-autismfanned2-3",3,1
48,"3",19,55,1,"2_","turk11-dialyzerheterogeneous-1",5,1
48,"10",13,79,1,"1_","turk11-cyclone-4",7,0.5
48,"2",13,79,1,"1_","turk11-cyclone-4",7,0.5
49,"20",19,48,5,"2_","turk11-dialyzerheterogeneous-3",7,1
49,"5",13,46,5,"1_","turk11-cyclone-3",11,1
49,"10",10,15,5,"3_","turk11-autismordered-5",1,1
49,"10",10,21,5,"2_","turk11-dialyzernonlinear-2",2,1
49,"4",14,15,4,"4_","turk11-radontranef-3",5,1
49,"3",10,24,5,"1_","turk11-dialyzernonlinear-4",12,1
49,"5",16,56,5,"2_","turk11-examfanned-4",6,1
49,"17",7,20,5,"3_","turk11-autismfanned2-3",9,1
49,"10",10,16,5,"2_","turk11-examcorr-5",10,1
50,"9",18,69,1,"4_","turk11-examcorr-4",11,1
50,"11",15,97,2,"3_","turk11-radontranef-5",4,1
50,"7",7,60,3,"4_","turk11-autismfanned2-3",5,1
50,"10",10,107,2,"1_","turk11-autismordered-5",9,1
50,"10",10,27,5,"4_","turk11-dialyzernonlinear-5",3,1
50,"20",13,40,1,"3_","turk11-cyclone-1",7,1
50,"4",16,43,1,"1_","turk11-examfanned-4",8,1
50,"15",10,117,2,"4_","turk11-dialyzerheterogeneous-2",1,1
50,"7",7,21,2,"4_","turk11-autismfanned2-3",12,1
51,"1",16,42,4,"1_","turk11-examfanned-1",8,0.25
51,"4",16,42,4,"1_","turk11-examfanned-1",8,0.25
51,"17",16,42,4,"1_","turk11-examfanned-1",8,0.25
51,"20",16,42,4,"1_","turk11-examfanned-1",8,0.25
51,"10",10,25,3,"2_","turk11-dialyzernonlinear-3",4,1
51,"19",13,39,3,"4_","turk11-cyclone-2",2,1
51,"6",6,23,4,"3_","turk11-examcorr-3",6,0.333333333333333
51,"4",6,23,4,"3_","turk11-examcorr-3",6,0.333333333333333
51,"8",6,23,4,"3_","turk11-examcorr-3",6,0.333333333333333
51,"15",19,25,4,"1_","turk11-radontranef-1",3,0.333333333333333
51,"10",19,25,4,"1_","turk11-radontranef-1",3,0.333333333333333
51,"18",19,25,4,"1_","turk11-radontranef-1",3,0.333333333333333
51,"10",10,27,4,"3_","turk11-autismordered-5",11,1
51,"16",16,34,4,"1_","turk11-autismfanned2-1",5,1
51,"15",7,24,4,"2_","turk11-dialyzerheterogeneous-5",1,1
52,"13",10,99,2,"1_","turk11-autismfanned2-4",5,1
52,"10",12,64,3,"1_","turk11-dialyzerheterogeneous-4",11,1
52,"8",8,36,1,"3_","turk11-examcorr-2",1,1
52,"4",16,119,2,"3_","turk11-examfanned-3",7,1
52,"20",14,22,1,"1_","turk11-radontranef-3",3,1
52,"10",10,31,1,"3_","turk11-dialyzernonlinear-2",2,1
52,"20",20,82,3,"4_","turk11-autismordered-3",4,1
52,"2",13,93,1,"1_","turk11-cyclone-3",6,1
53,"16",16,20,3,"4_","turk11-autismfanned2-1",3,1
53,"10",10,23,3,"3_","turk11-autismordered-5",6,1
53,"16",14,20,3,"3_","turk11-radontranef-3",8,0.5
53,"13",14,20,3,"3_","turk11-radontranef-3",8,0.5
53,"19",19,36,3,"3_","turk11-dialyzerheterogeneous-1",5,1
53,"13",13,70,4,"3_","turk11-cyclone-3",9,1
53,"6",16,41,3,"4_","turk11-examfanned-5",1,0.5
53,"16",16,41,3,"4_","turk11-examfanned-5",1,0.5
53,"20",18,23,3,"2_","turk11-examcorr-4",10,1
53,"10",10,27,5,"4_","turk11-dialyzernonlinear-5",7,1
54,"10",10,31,5,"5_all the boxes were vertically displaced","turk11-autismordered-5",6,1
54,"4",6,35,4,"3_","turk11-examcorr-3",8,0.333333333333333
54,"8",6,35,4,"3_","turk11-examcorr-3",8,0.333333333333333
54,"6",6,35,4,"3_","turk11-examcorr-3",8,0.333333333333333
54,"2",16,12,4,"2_","turk11-examfanned-1",2,1
54,"10",10,33,5,"5_the line is in s shape","turk11-dialyzernonlinear-5",7,1
54,"12",13,52,4,"2_","turk11-cyclone-1",3,1
54,"7",7,40,4,"2_","turk11-dialyzerheterogeneous-5",12,1
54,"2",13,48,4,"12_","turk11-cyclone-2",10,0.5
54,"12",13,48,4,"12_","turk11-cyclone-2",10,0.5
54,"18",15,36,4,"1_","turk11-radontranef-5",1,1
54,"2",16,41,3,"2_","turk11-examfanned-1",13,1
54,"19",19,64,4,"1_","turk11-radontranef-1",11,0.333333333333333
54,"3",19,64,4,"1_","turk11-radontranef-1",11,0.333333333333333
54,"17",19,64,4,"1_","turk11-radontranef-1",11,0.333333333333333
54,"2",15,45,4,"2_","turk11-autismfanned2-2",9,0.5
54,"17",15,45,4,"2_","turk11-autismfanned2-2",9,0.5
55,"12",16,124,3,"2_","turk11-examfanned-1",12,1
55,"12",16,209,3,"2_","turk11-examfanned-3",1,1
55,"5",12,101,3,"3_","turk11-dialyzerheterogeneous-4",2,1
55,"13",12,73,3,"3_","turk11-dialyzerheterogeneous-4",10,1
55,"10",10,33,3,"3_","turk11-examcorr-5",6,1
55,"16",14,48,3,"3_","turk11-radontranef-3",9,1
55,"10",10,68,3,"3_","turk11-dialyzernonlinear-3",11,1
55,"10",10,27,2,"3_","turk11-autismordered-1",13,1
55,"13",13,61,3,"3_","turk11-cyclone-5",4,1
55,"13",10,60,3,"2_","turk11-autismfanned2-4",8,1
56,"13",13,41,3,"4_","turk11-cyclone-2",6,1
56,"7",16,24,5,"2_","turk11-autismfanned2-5",4,1
56,"8",16,49,4,"4_","turk11-examfanned-5",2,1
56,"6",10,15,2,"3_","turk11-autismordered-1",13,1
56,"1",16,38,2,"3_","turk11-examfanned-3",7,1
56,"12",12,22,1,"34_","turk11-dialyzerheterogeneous-4",15,1
56,"12",10,30,1,"4_","turk11-dialyzernonlinear-5",14,1
56,"2",10,133,2,"3_","turk11-examcorr-5",11,0.5
56,"17",10,133,2,"3_","turk11-examcorr-5",11,0.5
56,"12",18,24,3,"4_","turk11-radontranef-2",8,1
56,"13",13,52,3,"4_","turk11-cyclone-5",1,1
56,"17",15,29,1,"2_","turk11-autismfanned2-2",9,0.5
56,"2",15,29,1,"2_","turk11-autismfanned2-2",9,0.5
57,"15",15,81,2,"1_","turk11-examcorr-1",7,1
57,"4",16,140,2,"1_","turk11-examfanned-1",11,1
57,"3",19,163,2,"5_Narrower than others","turk11-dialyzerheterogeneous-3",6,1
57,"10",10,29,2,"3_","turk11-dialyzernonlinear-1",2,1
57,"17",16,75,2,"3_","turk11-autismfanned2-5",4,1
57,"20",20,82,2,"5_The blocks are displaced more","turk11-autismordered-3",3,1
57,"2",13,93,2,"1_","turk11-cyclone-2",8,1
57,"20",14,154,2,"1_","turk11-radontranef-3",1,1
58,"10",10,37,3,"5_points are not equally arranged","turk11-dialyzernonlinear-5",1,1
58,"5",12,55,3,"5_many points in lower section","turk11-dialyzerheterogeneous-4",8,0.5
58,"13",12,55,3,"5_many points in lower section","turk11-dialyzerheterogeneous-4",8,0.5
58,"16",16,77,3,"5_less lines","turk11-autismfanned2-1",4,1
58,"13",13,42,4,"5_few lines in lower area","turk11-cyclone-2",9,1
58,"20",20,53,3,"5_boxes are not equally arranged","turk11-autismordered-3",2,1
58,"8",8,33,3,"5_lines aree not straight","turk11-examcorr-2",11,0.5
58,"20",8,33,3,"5_lines aree not straight","turk11-examcorr-2",11,0.5
58,"18",19,26,3,"5_it is straight","turk11-radontranef-1",7,1
58,"16",16,167,3,"5_short lines","turk11-examfanned-2",6,1
59,"6",6,43,5,"4_","turk11-examcorr-3",2,1
59,"16",14,82,5,"3_","turk11-radontranef-3",5,0.5
59,"13",14,82,5,"3_","turk11-radontranef-3",5,0.5
59,"13",13,167,5,"4_","turk11-cyclone-5",1,1
59,"19",19,55,5,"4_","turk11-autismordered-2",8,1
59,"19",16,193,5,"2_","turk11-examfanned-5",3,0.5
59,"13",16,193,5,"2_","turk11-examfanned-5",3,0.5
59,"10",10,42,5,"4_","turk11-dialyzernonlinear-4",10,1
59,"16",16,81,4,"1_","turk11-autismfanned2-1",11,1
59,"10",19,95,4,"4_","turk11-dialyzerheterogeneous-3",9,1
60,"20",20,16,5,"3_","turk11-autismordered-3",3,1
60,"19",19,48,2,"23_","turk11-dialyzerheterogeneous-3",5,1
60,"6",20,40,1,"3_","turk11-radontranef-4",8,1
60,"10",10,40,3,"34_","turk11-dialyzernonlinear-1",2,1
60,"6",16,62,2,"12_","turk11-examfanned-4",9,1
60,"2",15,67,4,"2_","turk11-autismfanned2-2",4,1
60,"12",13,55,2,"12_","turk11-cyclone-3",6,1
62,"12",18,63,1,"5_horizontally straight than others","turk11-radontranef-2",10,1
62,"10",10,23,1,"3_","turk11-examcorr-5",8,1
62,"10",10,72,1,"5_not much curvy","turk11-dialyzernonlinear-4",3,1
62,"12",19,59,1,"5_three boxes are equal size and symmetric","turk11-autismordered-2",11,1
62,"13",12,493,1,"2_","turk11-dialyzerheterogeneous-4",1,1
62,"13",10,119,1,"5_touched the top right highest point","turk11-autismfanned2-4",7,1
62,"6",16,131,1,"1_","turk11-examfanned-3",5,1
62,"13",13,129,1,"5_horizontal lines too low than others. large number of dots","turk11-cyclone-2",4,1
63,"15",16,202,1,"1_","turk11-examfanned-5",8,0.5
63,"16",16,202,1,"1_","turk11-examfanned-5",8,0.5
63,"18",15,32,1,"1_","turk11-radontranef-5",9,0.5
63,"7",15,32,1,"1_","turk11-radontranef-5",9,0.5
63,"14",16,52,1,"1_","turk11-autismfanned2-5",5,1
63,"1",10,52,1,"1_","turk11-dialyzernonlinear-4",1,0.5
63,"10",10,52,1,"1_","turk11-dialyzernonlinear-4",1,0.5
63,"18",18,61,1,"1_","turk11-examcorr-4",11,1
63,"6",10,33,1,"1_","turk11-autismordered-5",2,1
63,"8",10,39,1,"1_","turk11-dialyzerheterogeneous-2",10,0.5
63,"6",10,39,1,"1_","turk11-dialyzerheterogeneous-2",10,0.5
63,"12",13,91,1,"1_","turk11-cyclone-5",3,0.5
63,"18",13,91,1,"1_","turk11-cyclone-5",3,0.5
64,"16",16,107,4,"2_","turk11-autismfanned2-5",1,1
64,"20",20,49,5,"3_","turk11-autismordered-3",2,1
64,"19",19,76,4,"4_","turk11-dialyzerheterogeneous-1",3,1
64,"8",8,34,5,"3_","turk11-examcorr-2",4,1
64,"10",10,55,5,"3_","turk11-dialyzernonlinear-2",5,1
64,"13",13,118,4,"4_","turk11-cyclone-5",7,1
64,"2",16,162,4,"1_","turk11-examfanned-4",10,1
64,"19",20,84,4,"2_","turk11-radontranef-4",11,1
65,"10",10,28,5,"4_","turk11-dialyzernonlinear-1",1,1
65,"12",12,15,5,"4_","turk11-autismordered-4",10,1
65,"8",16,135,5,"3_","turk11-examfanned-3",3,1
65,"18",15,16,4,"1_","turk11-radontranef-5",13,1
65,"13",13,79,5,"2_","turk11-cyclone-3",4,1
65,"18",18,33,4,"1_","turk11-radontranef-2",11,1
65,"8",8,22,4,"4_","turk11-examcorr-2",14,1
65,"10",7,63,3,"3_","turk11-autismfanned2-3",9,1
65,"6",6,20,5,"3_","turk11-examcorr-3",7,1
65,"16",19,103,5,"12_","turk11-dialyzerheterogeneous-1",2,1
65,"18",15,64,4,"1_","turk11-radontranef-5",12,1
69,"15",16,93,1,"3_","turk11-autismfanned2-1",11,1
69,"16",10,199,1,"3_","turk11-dialyzerheterogeneous-2",7,1
69,"15",15,118,1,"3_","turk11-examcorr-1",5,1
69,"2",13,188,1,"3_","turk11-cyclone-5",2,1
69,"14",10,146,1,"1_","turk11-dialyzernonlinear-5",10,1
69,"10",10,44,1,"1_","turk11-autismordered-1",9,1
69,"1",16,159,1,"1_","turk11-examfanned-5",1,1
69,"20",14,93,1,"3_","turk11-radontranef-3",4,1
70,"15",7,144,1,"2_","turk11-dialyzerheterogeneous-5",1,1
70,"10",10,79,1,"5_big band in blue line","turk11-dialyzernonlinear-2",6,1
70,"16",16,120,1,"5_too much of bend in lines","turk11-autismfanned2-1",7,1
70,"1",16,233,1,"3_","turk11-examfanned-1",11,1
70,"8",8,70,1,"35_","turk11-examcorr-2",3,1
70,"10",10,90,1,"3_","turk11-autismordered-1",9,1
70,"13",13,187,1,"5_less no of lines","turk11-cyclone-4",10,1
70,"10",10,114,1,"3_","turk11-dialyzernonlinear-4",12,1
70,"2",15,213,1,"5_both are in the shadow","turk11-radontranef-5",2,0.5
70,"11",15,213,1,"5_both are in the shadow","turk11-radontranef-5",2,0.5
71,"12",12,155,1,"3_","turk11-autismordered-4",23,1
71,"14",16,82,1,"2_","turk11-autismfanned2-1",16,1
71,"10",10,156,1,"3_","turk11-dialyzernonlinear-4",17,1
71,"8",8,65,1,"3_","turk11-examcorr-2",20,1
71,"18",10,126,1,"4_","turk11-dialyzerheterogeneous-2",18,1
71,"10",10,54,1,"1_","turk11-autismordered-5",4,1
71,"7",7,121,2,"4_","turk11-dialyzerheterogeneous-5",6,1
71,"13",13,95,1,"1_","turk11-cyclone-5",26,1
71,"13",13,144,2,"1_","turk11-cyclone-5",8,1
71,"6",16,206,2,"2_","turk11-examfanned-2",19,1
71,"20",14,156,2,"1_","turk11-radontranef-3",25,1
71,"18",16,263,3,"2_","turk11-examfanned-1",1,1
71,"20",20,95,3,"3_","turk11-radontranef-4",9,1
71,"6",6,288,1,"3_","turk11-examcorr-3",2,1
71,"20",20,15,1,"3_","turk11-autismordered-3",12,1
71,"19",19,72,2,"2_","turk11-dialyzerheterogeneous-3",7,0.5
71,"1",19,72,2,"2_","turk11-dialyzerheterogeneous-3",7,0.5
71,"10",10,98,1,"3_","turk11-dialyzernonlinear-3",13,1
71,"13",13,153,1,"1_","turk11-cyclone-2",11,1
71,"16",16,120,2,"2_","turk11-examfanned-2",10,1
71,"2",15,201,1,"12_","turk11-autismfanned2-2",14,0.5
71,"17",15,201,1,"12_","turk11-autismfanned2-2",14,0.5
72,"13",13,56,5,"3_","turk11-cyclone-2",3,1
72,"17",15,35,4,"2_","turk11-autismfanned2-2",13,1
72,"10",10,35,5,"3_","turk11-dialyzernonlinear-1",8,1
72,"1",19,53,4,"1_","turk11-dialyzerheterogeneous-1",12,1
72,"13",10,59,5,"2_","turk11-autismfanned2-4",1,1
72,"10",10,14,4,"1_","turk11-autismordered-5",10,1
72,"16",16,53,4,"2_","turk11-examfanned-2",9,1
72,"8",8,21,5,"1_","turk11-examcorr-2",4,1
72,"17",19,24,5,"1_","turk11-radontranef-1",5,1
72,"16",16,51,4,"2_","turk11-examfanned-5",14,1
73,"6",16,82,5,"1_","turk11-examfanned-4",5,1
73,"1",16,60,5,"2_","turk11-autismfanned2-1",10,0.5
73,"13",16,60,5,"2_","turk11-autismfanned2-1",10,0.5
73,"13",13,72,5,"5_Thin","turk11-cyclone-1",1,1
73,"13",14,59,5,"5_Horizontal","turk11-radontranef-3",11,0.5
73,"16",14,59,5,"5_Horizontal","turk11-radontranef-3",11,0.5
73,"10",10,50,5,"5_S - Shaped","turk11-dialyzernonlinear-5",2,1
73,"6",6,18,5,"3_","turk11-examcorr-3",4,1
73,"10",10,27,5,"5_Vertically displaced","turk11-autismordered-1",9,1
73,"3",19,111,5,"5_Symmetry","turk11-dialyzerheterogeneous-3",8,1
74,"15",16,37,1,"2_","turk11-examfanned-1",10,1
74,"6",10,17,1,"4_","turk11-autismordered-5",11,1
74,"10",10,103,1,"1_","turk11-dialyzernonlinear-4",4,1
74,"8",8,33,1,"2_","turk11-examcorr-2",5,1
74,"16",16,98,1,"1_","turk11-autismfanned2-1",7,1
74,"8",13,119,1,"2_","turk11-cyclone-3",8,1
74,"16",14,28,1,"3_","turk11-radontranef-3",3,1
74,"2",19,98,1,"3_","turk11-dialyzerheterogeneous-3",6,1
75,"16",14,63,5,"34_","turk11-radontranef-3",6,1
75,"2",16,80,5,"2_","turk11-examfanned-5",5,1
75,"12",7,113,4,"4_","turk11-dialyzerheterogeneous-5",4,1
75,"16",16,30,5,"24_","turk11-autismfanned2-1",10,1
75,"6",6,47,5,"3_","turk11-examcorr-3",9,1
75,"13",13,49,5,"2_","turk11-cyclone-2",3,1
75,"20",20,28,5,"3_","turk11-autismordered-3",7,1
75,"10",10,100,1,"34_","turk11-dialyzernonlinear-4",11,1
76,"20",16,114,5,"1_","turk11-autismfanned2-1",10,1
76,"20",13,405,4,"2_","turk11-cyclone-5",1,1
76,"1",16,43,5,"3_","turk11-examfanned-2",2,1
76,"15",15,18,4,"1_","turk11-radontranef-5",5,1
76,"10",10,67,5,"3_","turk11-dialyzernonlinear-5",8,1
76,"18",12,115,4,"1_","turk11-dialyzerheterogeneous-4",9,1
76,"20",20,35,5,"4_","turk11-autismordered-3",4,1
76,"15",15,27,5,"3_","turk11-examcorr-1",11,1
77,"14",7,57,1,"2_","turk11-dialyzerheterogeneous-5",4,1
77,"18",18,60,1,"4_","turk11-examcorr-4",1,1
77,"19",19,82,2,"1_","turk11-radontranef-1",5,1
77,"17",15,104,3,"1_","turk11-autismfanned2-2",8,1
77,"13",13,223,1,"5_LITTLE SPREAD","turk11-cyclone-1",11,1
77,"10",10,38,1,"4_","turk11-autismordered-1",9,1
77,"10",10,97,1,"4_","turk11-dialyzernonlinear-4",7,1
77,"8",16,251,1,"5_SMALL QUANTITY","turk11-examfanned-5",2,1
79,"5",10,74,1,"4_","turk11-dialyzerheterogeneous-2",10,1
79,"10",10,44,1,"2_","turk11-autismfanned2-4",1,1
79,"16",14,58,1,"4_","turk11-radontranef-3",9,0.5
79,"13",14,58,1,"4_","turk11-radontranef-3",9,0.5
79,"10",10,36,1,"4_","turk11-examcorr-5",2,1
79,"20",20,35,1,"4_","turk11-autismordered-3",7,1
79,"10",10,25,1,"1_","turk11-dialyzernonlinear-3",3,1
79,"13",13,59,1,"4_","turk11-cyclone-1",4,1
79,"16",16,138,1,"2_","turk11-examfanned-1",11,0.5
79,"18",16,138,1,"2_","turk11-examfanned-1",11,0.5
80,"7",16,84,1,"12_","turk11-autismfanned2-5",1,0.333333333333333
80,"16",16,84,1,"12_","turk11-autismfanned2-5",1,0.333333333333333
80,"18",16,84,1,"12_","turk11-autismfanned2-5",1,0.333333333333333
80,"10",10,48,1,"4_","turk11-autismordered-5",7,1
80,"13",13,83,2,"24_","turk11-cyclone-1",5,1
80,"3",18,104,1,"134_","turk11-radontranef-2",11,0.166666666666667
80,"18",18,104,1,"134_","turk11-radontranef-2",11,0.166666666666667
80,"14",18,104,1,"134_","turk11-radontranef-2",11,0.166666666666667
80,"5",18,104,1,"134_","turk11-radontranef-2",11,0.166666666666667
80,"19",18,104,1,"134_","turk11-radontranef-2",11,0.166666666666667
80,"10",18,104,1,"134_","turk11-radontranef-2",11,0.166666666666667
80,"10",10,24,1,"1_","turk11-dialyzernonlinear-3",2,1
80,"1",16,114,2,"1_","turk11-examfanned-1",4,1
80,"13",7,45,1,"2_","turk11-dialyzerheterogeneous-5",9,0.25
80,"20",7,45,1,"2_","turk11-dialyzerheterogeneous-5",9,0.25
80,"17",7,45,1,"2_","turk11-dialyzerheterogeneous-5",9,0.25
80,"18",7,45,1,"2_","turk11-dialyzerheterogeneous-5",9,0.25
80,"1",16,33,1,"1_","turk11-examfanned-3",14,1
80,"8",8,59,1,"3_","turk11-examcorr-2",3,1
80,"13",13,53,1,"14_","turk11-cyclone-1",12,1
80,"10",10,20,1,"1_","turk11-autismordered-5",13,1
81,"7",15,140,2,"1_","turk11-radontranef-5",8,1
81,"16",16,133,4,"123_","turk11-examfanned-2",7,1
81,"14",7,179,4,"123_","turk11-dialyzerheterogeneous-5",4,1
81,"13",13,124,2,"123_","turk11-cyclone-4",21,1
81,"8",16,78,3,"13_","turk11-examfanned-2",23,1
81,"18",18,95,3,"13_","turk11-radontranef-2",14,1
81,"14",16,54,2,"13_","turk11-autismfanned2-5",17,1
81,"16",16,101,3,"123_","turk11-autismfanned2-1",6,1
81,"13",13,171,1,"134_","turk11-cyclone-3",2,1
81,"16",16,42,3,"13_","turk11-autismfanned2-1",28,1
81,"8",16,87,2,"13_","turk11-examfanned-1",13,1
81,"10",10,52,1,"13_","turk11-dialyzernonlinear-4",10,1
81,"19",19,49,4,"13_","turk11-dialyzerheterogeneous-1",16,1
81,"2",18,37,3,"3_","turk11-radontranef-2",27,0.25
81,"18",18,37,3,"3_","turk11-radontranef-2",27,0.25
81,"12",18,37,3,"3_","turk11-radontranef-2",27,0.25
81,"3",18,37,3,"3_","turk11-radontranef-2",27,0.25
81,"12",12,49,1,"5_vertically displaced","turk11-autismordered-4",11,1
81,"10",10,30,2,"13_","turk11-examcorr-5",20,1
81,"10",10,50,1,"13_","turk11-dialyzernonlinear-4",18,1
81,"10",10,40,1,"5_vertically displaced","turk11-autismordered-5",25,1
81,"13",13,116,1,"123_","turk11-cyclone-5",12,1
81,"6",6,80,2,"3_","turk11-examcorr-3",9,1
81,"7",7,309,3,"123_","turk11-dialyzerheterogeneous-5",24,0.25
81,"18",7,309,3,"123_","turk11-dialyzerheterogeneous-5",24,0.25
81,"16",7,309,3,"123_","turk11-dialyzerheterogeneous-5",24,0.25
81,"20",7,309,3,"123_","turk11-dialyzerheterogeneous-5",24,0.25
83,"19",19,55,2,"1_","turk11-radontranef-1",5,1
83,"2",15,94,3,"3_","turk11-autismfanned2-2",2,1
83,"13",13,337,4,"1_","turk11-cyclone-2",9,1
83,"15",15,74,3,"3_","turk11-examcorr-1",10,1
83,"10",10,81,2,"1_","turk11-dialyzernonlinear-5",1,1
83,"9",19,137,4,"1_","turk11-dialyzerheterogeneous-1",4,1
83,"13",16,304,3,"2_","turk11-examfanned-3",7,1
83,"12",12,26,2,"1_","turk11-autismordered-4",11,1
84,"10",10,239,1,"4_","turk11-dialyzernonlinear-4",1,1
84,"7",15,139,1,"1_","turk11-radontranef-5",2,0.5
84,"18",15,139,1,"1_","turk11-radontranef-5",2,0.5
84,"17",16,71,1,"4_","turk11-autismfanned2-5",3,1
84,"8",8,27,1,"3_","turk11-examcorr-2",9,1
84,"7",7,47,1,"1_","turk11-dialyzerheterogeneous-5",8,0.333333333333333
84,"4",7,47,1,"1_","turk11-dialyzerheterogeneous-5",8,0.333333333333333
84,"14",7,47,1,"1_","turk11-dialyzerheterogeneous-5",8,0.333333333333333
84,"1",16,148,1,"4_","turk11-examfanned-4",7,0.25
84,"16",16,148,1,"4_","turk11-examfanned-4",7,0.25
84,"19",16,148,1,"4_","turk11-examfanned-4",7,0.25
84,"6",16,148,1,"4_","turk11-examfanned-4",7,0.25
84,"12",12,86,1,"4_","turk11-autismordered-4",6,0.5
84,"6",12,86,1,"4_","turk11-autismordered-4",6,0.5
84,"13",13,291,1,"4_","turk11-cyclone-5",11,1
85,"8",16,125,1,"5_most unshattered","turk11-examfanned-2",8,1
85,"10",10,22,1,"3_","turk11-examcorr-5",6,1
85,"16",16,65,1,"3_","turk11-autismfanned2-1",10,1
85,"10",10,47,1,"3_","turk11-dialyzernonlinear-2",11,1
85,"10",10,159,1,"3_","turk11-autismordered-5",3,1
85,"20",20,209,3,"3_","turk11-radontranef-4",4,1
85,"13",13,324,1,"25_narrow","turk11-cyclone-1",5,1
85,"20",10,241,1,"5_least scattering of spots","turk11-dialyzerheterogeneous-2",7,1
86,"12",12,32,5,"4_","turk11-autismordered-4",12,1
86,"13",13,81,4,"3_","turk11-cyclone-3",8,1
86,"4",16,101,4,"1_","turk11-examfanned-2",2,1
86,"15",15,44,5,"3_","turk11-examcorr-1",1,0.5
86,"8",15,44,5,"3_","turk11-examcorr-1",1,0.5
86,"10",10,30,5,"4_","turk11-autismordered-5",7,1
86,"10",10,38,5,"4_","turk11-dialyzernonlinear-2",10,1
86,"5",10,150,5,"1_","turk11-dialyzerheterogeneous-2",5,1
86,"16",16,104,3,"4_","turk11-autismfanned2-1",3,1
86,"3",20,75,4,"1_","turk11-radontranef-4",9,1
87,"10",10,29,1,"3_","turk11-dialyzernonlinear-5",4,1
87,"18",15,42,1,"2_","turk11-radontranef-5",7,1
87,"8",8,37,1,"4_","turk11-examcorr-2",11,1
87,"20",20,18,1,"24_","turk11-autismordered-3",10,1
87,"3",19,90,1,"4_","turk11-dialyzerheterogeneous-1",6,1
87,"1",16,198,1,"1_","turk11-examfanned-4",3,1
87,"13",13,67,1,"1_","turk11-cyclone-5",9,1
87,"10",10,61,1,"3_","turk11-autismfanned2-4",5,1
